ACCT_ID,SUBSTATION,SUPPLY_TYPE,MR_SOURCE_CD,PAY_AMT,PAY_DATE,CURRENT_ASSESSMENT
8894272000,SHIPRI_20053,10,OCR_CORAL,5208,14-JUL-2025,5668.87
4935472000,RANI MAHAL_20050,10,MOBILEBILL,730,15-JUL-2025,845.52
9622572000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,708,10-JUL-2025,769.52
3135679020,RANI MAHAL_20050,10,MOBMRI,337,16-JUL-2025,665.93
8436572000,JAIL CHOWRAHA_20051,10,MRI,8727,25-JUL-2025,9363.42
1457372000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,2303,05-JUL-2025,2644.64
4975721797,SHIPRI_20053,10,MOBMRI,945,25-JUL-2025,1129.31
9779578144,PULIYA NO. 9_20052,10,SM,3800,04-JUL-2025,4211.34
1744517483,SHIPRI_20053,10,SM,2456,12-JUL-2025,3844.82
5468772000,JAIL CHOWRAHA_20051,10,MOBILEBILL,452,19-JUL-2025,262.6
6136827150,JAIL CHOWRAHA_20051,20,MOBMRI,765,30-JUL-2025,756.32
0425772000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,1555,16-JUL-2025,1819.65
6009182000,PULIYA NO. 9_20052,10,SM,2180,14-JUL-2025,2539.79
5205472000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1739,04-JUL-2025,1967.9
4765965262,JAIL CHOWRAHA_20051,22,MRI,36252,19-JUL-2025,36243.86
1692672000,PULIYA NO. 9_20052,10,SM,3884,11-JUL-2025,4304.95
7134763837,SHIPRI_20053,10,SM,246,13-JUL-2025,490.04
6541872000,JAIL CHOWRAHA_20051,10,OCR_CORAL,2268,14-JUL-2025,2600.13
0488182000,SHIPRI_20053,10,SM,5239,14-JUL-2025,5621.13
7519543884,SHIPRI_20053,10,SM,1000,15-JUL-2025,1343.99
8339016171,MUNNA LAL POWER HOUSE_20049,104,,1096,15-JUL-2025,1096.03
0727572000,SHIPRI_20053,10,OCR_CORAL,9824,22-JUL-2025,6828
0825172000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,3153,05-JUL-2025,3464.15
6648644155,PULIYA NO. 9_20052,10,MOBMRI,2500,07-JUL-2025,810.07
9738167392,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,891,21-JUL-2025,1080.02
0476372000,SHIPRI_20053,10,MOBILEBILL,1298,16-JUL-2025,1490.37
6127057480,SHIPRI_20053,10,SM,3908,16-JUL-2025,4321.67
7984488836,UNNAV GATE_20056,10,MOBMRI,850,04-JUL-2025,2070.45
4049078345,SUTI MILL_20055,10,SM,1355,17-JUL-2025,1585.73
9176403064,UNNAV GATE_20056,10,MOBMRI,4630,30-JUL-2025,2659.87
0420576592,RANI MAHAL_20050,10,SM,3346,04-JUL-2025,3751.05
7800282000,PULIYA NO. 9_20052,10,SM,2845,11-JUL-2025,3219.41
0814062729,UNNAV GATE_20056,10,MOBILEBILL,1389,19-JUL-2025,1618
2977172000,SHIPRI_20053,10,SM,5826,24-JUL-2025,6335.38
9618035447,UNNAV GATE_20056,10,SM,3878,21-JUL-2025,1388.21
8053848439,MUNNA LAL POWER HOUSE_20049,10,SM,4927,07-JUL-2025,5451.07
5704872000,UNNAV GATE_20056,10,MOBILEBILL,648,24-JUL-2025,755.85
9277182000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,1474,17-JUL-2025,1630.61
5052182000,RANI MAHAL_20050,20,MOBMRI,6477,11-JUL-2025,6478.08
0563282000,JAIL CHOWRAHA_20051,10,SM,3016,10-JUL-2025,3415.79
6478176065,SHIPRI_20053,10,MOBILEBILL,2964,04-JUL-2025,600.41
8144972000,SHIPRI_20053,10,SM,5572,03-JUL-2025,6205.64
3529180510,PULIYA NO. 9_20052,10,SM,874,30-JUL-2025,210.61
7812972000,MUNNA LAL POWER HOUSE_20049,10,SM,1574,02-JUL-2025,1841.29
2679872000,SHIPRI_20053,10,MOBILEBILL,2330,15-JUL-2025,2630.13
6625372000,MUNNA LAL POWER HOUSE_20049,20,MOBILEBILL,5784,13-JUL-2025,5784.25
5619472000,MUNNA LAL POWER HOUSE_20049,11,MRI,10030,11-JUL-2025,10741.62
2917231925,RANI MAHAL_20050,20,MOBMRI,2762,16-JUL-2025,899.46
3261318895,SHIPRI_20053,10,SM,3518,14-JUL-2025,3987.41
3901282000,RANI MAHAL_20050,10,SM,514,27-JUL-2025,556.15
7487674885,JAIL CHOWRAHA_20051,20,MRI,18000,15-JUL-2025,18004.75
7119972000,PULIYA NO. 9_20052,10,SM,4011,08-JUL-2025,4445.98
6620382000,UNNAV GATE_20056,10,SM,861,04-JUL-2025,1025.66
2913282000,UNNAV GATE_20056,10,SM,225,12-JUL-2025,245.68
4296372000,UNNAV GATE_20056,10,SM,686,07-JUL-2025,806.09
1501172000,RANI MAHAL_20050,10,SM,2097,31-JUL-2025,2431.2
7970172000,SHIPRI_20053,10,MOBILEBILL,902,20-JUL-2025,1077.71
8637612110,SHIPRI_20053,10,SM,8414,10-JUL-2025,9050.51
0840872000,SHIPRI_20053,10,MOBMRI,3580,23-JUL-2025,3956.29
7910363170,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1427,19-JUL-2025,1673.88
2807543000,MUNNA LAL POWER HOUSE_20049,11,MRI,20925,15-JUL-2025,22186.3
7905272000,JAIL CHOWRAHA_20051,10,MOBMRI,1520,25-JUL-2025,1786.11
5209863385,MUNNA LAL POWER HOUSE_20049,20,MOBILEBILL,7636,24-JUL-2025,7635.78
8557172000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,1079,06-JUL-2025,1275.3
1652034330,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,3626,20-JUL-2025,2014.92
2450872000,UNNAV GATE_20056,10,SM,1101,19-JUL-2025,1307.4
0204472000,JAIL CHOWRAHA_20051,10,SM,1615,07-JUL-2025,1895.96
2767282000,HYDEL COLONY_20202,22,MRI,20298,25-JUL-2025,20298.7
1067082000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,5985,04-JUL-2025,6512.85
3490336077,SUTI MILL_20055,10,SM,2042,05-JUL-2025,2377.47
9614772000,RANI MAHAL_20050,10,MOBILEBILL,2165,28-JUL-2025,813.36
8022272000,SUTI MILL_20055,10,MOBMRI,222,22-JUL-2025,423.42
7606172000,PULIYA NO. 9_20052,10,,5898,04-JUL-2025,0
9662419932,SHIPRI_20053,10,MOBMRI,6021,14-JUL-2025,3088.45
1478182000,SHIPRI_20053,10,MRI,29967,08-JUL-2025,31347.74
8667808989,SUTI MILL_20055,10,MOBMRI,2003,16-JUL-2025,2325.91
2102572000,UNNAV GATE_20056,10,MOBILEBILL,2005,23-JUL-2025,1348.47
4598394984,RANI MAHAL_20050,10,OCR_CORAL,994,14-JUL-2025,1202.58
5567372000,SHIPRI_20053,10,MOBILEBILL,4430,12-JUL-2025,4872.63
1686872000,RANI MAHAL_20050,20,MOBMRI,3105,10-JUL-2025,3097.33
8736572000,JAIL CHOWRAHA_20051,10,MOBILEBILL,365,14-JUL-2025,375.51
6547270501,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1458,12-JUL-2025,1692.36
1348872000,SHIPRI_20053,10,MOBMRI,4944,08-JUL-2025,5406.07
0285472000,SHIPRI_20053,10,SM,5844,05-JUL-2025,3351.17
9005272000,SHIPRI_20053,10,MRI,13978,10-JUL-2025,14854.39
2143472000,RANI MAHAL_20050,10,MRI,5487,25-JUL-2025,5983.11
6317472000,MUNNA LAL POWER HOUSE_20049,10,SM,1991,04-JUL-2025,2294.54
6187072000,SUTI MILL_20055,10,SM,5924,15-JUL-2025,6413.19
9807203141,RANI MAHAL_20050,20,MOBILEBILL,658,31-JUL-2025,657.93
8999772000,SHIPRI_20053,20,MOBILEBILL,652,16-JUL-2025,648.24
8703133459,RANI MAHAL_20050,10,MOBMRI,3358,05-JUL-2025,3392.38
5900282000,PULIYA NO. 9_20052,10,SM,35614,06-JUL-2025,18396.18
2983790758,SHIPRI_20053,10,SM,2329,14-JUL-2025,2696.15
9659282000,HYDEL COLONY_20202,10,SM,1757,05-JUL-2025,2037.41
8035672000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,185,08-JUL-2025,351.28
9721229676,SHIPRI_20053,10,SM,324,17-JUL-2025,366.88
8295172000,MUNNA LAL POWER HOUSE_20049,10,MRI,11975,16-JUL-2025,12758.69
0825262912,RANI MAHAL_20050,10,SM,11857,05-JUL-2025,12835.12
6408572000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1147,19-JUL-2025,1362.18
1412427818,JAIL CHOWRAHA_20051,20,SM,1175,17-JUL-2025,1175.13
7663772000,SHIPRI_20053,10,MOBILEBILL,636,27-JUL-2025,724.84
2267172000,MUNNA LAL POWER HOUSE_20049,10,MRI,4838,19-JUL-2025,5355.65
0255182000,SHIPRI_20053,10,SM,1203,10-JUL-2025,1414.32
4750972000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,556,18-JUL-2025,649.48
9679698911,SHIPRI_20053,10,MOBMRI,2599,23-JUL-2025,2945.23
5770182000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,4888,06-JUL-2025,5348.22
3824772000,SHIPRI_20053,10,MOBILEBILL,5702,15-JUL-2025,6096.99
5145803702,JAIL CHOWRAHA_20051,20,MOBMRI,604,19-JUL-2025,599.42
0556817092,RANI MAHAL_20050,10,MOBILEBILL,3535,15-JUL-2025,3958.69
9600282000,SHIPRI_20053,10,SM,3574,11-JUL-2025,4014.78
5235287473,RANI MAHAL_20050,20,SM,1563,16-JUL-2025,1567.01
3757372000,RANI MAHAL_20050,10,OCR_CORAL,930,21-JUL-2025,1106.98
5073803158,UNNAV GATE_20056,10,MOBMRI,665,14-JUL-2025,767.83
8723221962,RANI MAHAL_20050,10,MOBMRI,1154,29-JUL-2025,1363.42
4262182000,PULIYA NO. 9_20052,20,SM,612,10-JUL-2025,611.46
5026182000,UNNAV GATE_20056,10,MOBILEBILL,6000,24-JUL-2025,3473.77
5240772000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,3432,09-JUL-2025,3740.89
4066126541,MUNNA LAL POWER HOUSE_20049,10,SM,990,13-JUL-2025,1169.8
2268905058,JAIL CHOWRAHA_20051,10,MOBMRI,2327,28-JUL-2025,2576.1
9567272000,UNNAV GATE_20056,10,OCR_CORAL,743,07-JUL-2025,1367.69
8416971190,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,199,16-JUL-2025,212.27
8046772000,UNNAV GATE_20056,10,SM,784,18-JUL-2025,927.6
6844472000,SHIPRI_20053,10,SM,1391,18-JUL-2025,1621.23
5061182000,RANI MAHAL_20050,10,OCR_CORAL,1611,26-JUL-2025,1858.95
6008072000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,2717,31-JUL-2025,1964.07
2430934462,RANI MAHAL_20050,20,MOBILEBILL,18763,16-JUL-2025,5161.39
1811672000,SHIPRI_20053,10,SM,5370,10-JUL-2025,5872.39
0416377348,SHIPRI_20053,10,,602,24-JUL-2025,694.02
4407772000,MUNNA LAL POWER HOUSE_20049,10,SM,2626,04-JUL-2025,2943.1
0104729002,RANI MAHAL_20050,10,MOBILEBILL,227,17-JUL-2025,240.47
7952115738,SUTI MILL_20055,10,SM,3343,14-JUL-2025,3731.81
8963593375,RANI MAHAL_20050,10,MOBMRI,217,07-JUL-2025,237.86
0092404823,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,3294,12-JUL-2025,3717.29
9665972000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,6612,22-JUL-2025,7120.22
2050906172,SHIPRI_20053,20,MRI,3769,25-JUL-2025,3768.34
9176972000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,2514,20-JUL-2025,2864.57
1085672000,RANI MAHAL_20050,10,MOBILEBILL,268,25-JUL-2025,269.24
3330272000,UNNAV GATE_20056,10,SM,969,22-JUL-2025,560.56
2857372000,MUNNA LAL POWER HOUSE_20049,10,,834,07-JUL-2025,974.41
3845672000,MUNNA LAL POWER HOUSE_20049,20,MOBILEBILL,1957,23-JUL-2025,1933.71
1538172000,SHIPRI_20053,10,MRI,3785,14-JUL-2025,4158.46
9835472000,JAIL CHOWRAHA_20051,10,MOBILEBILL,6996,14-JUL-2025,7643.71
0362954760,UNNAV GATE_20056,10,MOBILEBILL,1393,23-JUL-2025,1580.26
7864046871,UNNAV GATE_20056,10,SM,2942,22-JUL-2025,1047.14
6509372000,JAIL CHOWRAHA_20051,20,MOBILEBILL,1244,05-JUL-2025,1316.45
7543441328,PULIYA NO. 9_20052,10,SM,865,04-JUL-2025,1035.79
9935872000,UNNAV GATE_20056,10,MOBMRI,7100,16-JUL-2025,3623.58
1062182000,PULIYA NO. 9_20052,20,MOBILEBILL,3358,15-JUL-2025,1869.11
1437533968,SUTI MILL_20055,10,SM,6026,16-JUL-2025,3101.01
2924182000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,1815,09-JUL-2025,2104.32
9020382000,JAIL CHOWRAHA_20051,10,SM,265,08-JUL-2025,522.95
8523517176,JAIL CHOWRAHA_20051,10,SM,3217,11-JUL-2025,3622.4
2813182000,RANI MAHAL_20050,10,SM,2760,08-JUL-2025,3117.13
3166172000,SHIPRI_20053,10,MOBILEBILL,1720,10-JUL-2025,2010.11
8674182000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,2729,14-JUL-2025,3099.93
0248132811,MUNNA LAL POWER HOUSE_20049,10,SM,1730,17-JUL-2025,2024.16
2794472000,RANI MAHAL_20050,20,MOBMRI,1140,15-JUL-2025,1139.31
3007182000,SHIPRI_20053,10,MOBILEBILL,539,11-JUL-2025,610.11
0261382000,UNNAV GATE_20056,10,MOBMRI,2480,23-JUL-2025,2790.28
5316868025,SHIPRI_20053,20,MOBMRI,4864,15-JUL-2025,7155.49
9723972000,RANI MAHAL_20050,20,MOBMRI,1682,17-JUL-2025,1682.58
5310491880,UNNAV GATE_20056,10,MOBILEBILL,1100,22-JUL-2025,1304.71
1707294077,SUTI MILL_20055,20,MOBMRI,8641,29-JUL-2025,2522.39
2405916814,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1431,14-JUL-2025,1627.99
4512672000,MUNNA LAL POWER HOUSE_20049,10,SM,4000,05-JUL-2025,5088.58
5868662499,SHIPRI_20053,10,MOBILEBILL,954,07-JUL-2025,1131.97
8650777804,SHIPRI_20053,10,SM,2268,15-JUL-2025,2606.28
7312282000,SHIPRI_20053,10,SM,9021,07-JUL-2025,4812.08
9333382000,SHIPRI_20053,10,SM,2832,15-JUL-2025,3205.88
0594130498,SHIPRI_20053,10,OCR_CORAL,3409,15-JUL-2025,3789.12
3897262724,UNNAV GATE_20056,10,MOBMRI,53,13-JUL-2025,72.47
7475076879,JAIL CHOWRAHA_20051,10,MOBILEBILL,2406,17-JUL-2025,2684.02
4787172000,SHIPRI_20053,20,SM,2363,06-JUL-2025,2362.88
8011382000,SHIPRI_20053,10,SM,239,04-JUL-2025,248.71
7916282000,PULIYA NO. 9_20052,20,MOBILEBILL,1071,31-JUL-2025,1071.11
9698082000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,2596,13-JUL-2025,2797.35
0160234763,JAIL CHOWRAHA_20051,20,MRI,4612,14-JUL-2025,4608.76
0654893197,UNNAV GATE_20056,10,MOBMRI,3458,07-JUL-2025,3818.26
4230672000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,3049,03-JUL-2025,3412.89
3365572000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,984,14-JUL-2025,1170.05
1298672000,RANI MAHAL_20050,20,SM,1322,05-JUL-2025,1172.27
7918497319,SHIPRI_20053,10,SM,4667,03-JUL-2025,5123.33
6525672000,RANI MAHAL_20050,20,MOBILEBILL,666,21-JUL-2025,659.89
5716572000,JAIL CHOWRAHA_20051,10,SM,5571,13-JUL-2025,6106.83
6019928642,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,3087,07-JUL-2025,1661.57
8721915565,SHIPRI_20053,10,MOBILEBILL,1532,04-JUL-2025,1801.59
8425182000,JAIL CHOWRAHA_20051,10,SM,2494,17-JUL-2025,2849.59
0671772000,PULIYA NO. 9_20052,10,SM,5749,10-JUL-2025,6262.71
0509372000,JAIL CHOWRAHA_20051,20,SM,696,13-JUL-2025,694.97
6912082000,UNNAV GATE_20056,10,MOBMRI,683,11-JUL-2025,817
2627282000,SHIPRI_20053,10,MOBILEBILL,2149,12-JUL-2025,2530.58
4478472000,MUNNA LAL POWER HOUSE_20049,10,MRI,9256,18-JUL-2025,9933.34
3709672000,RANI MAHAL_20050,20,MOBILEBILL,994,09-JUL-2025,1025.21
4306852926,RANI MAHAL_20050,20,MOBMRI,1520,25-JUL-2025,1506.45
6940262419,SHIPRI_20053,10,SM,3053,06-JUL-2025,1648.33
0175672000,MUNNA LAL POWER HOUSE_20049,11,MRI,18400,17-JUL-2025,19456.45
6210093000,MUNNA LAL POWER HOUSE_20049,60,MRI,4417,29-JUL-2025,4382.63
3239736441,SHIPRI_20053,20,MRI,6403,07-JUL-2025,6394.63
5634096400,UNNAV GATE_20056,10,SM,1168,04-JUL-2025,1391.63
3141987252,SHIPRI_20053,10,MOBMRI,1397,09-JUL-2025,1647.76
6006448919,SHIPRI_20053,10,MOBMRI,2087,17-JUL-2025,846.26
5531972000,SHIPRI_20053,10,,3221,04-JUL-2025,3624.57
7400282000,SHIPRI_20053,10,MOBILEBILL,464,08-JUL-2025,515.35
1147083188,HYDEL COLONY_20202,20,MOBMRI,4035,14-JUL-2025,4027.24
8131972000,SHIPRI_20053,10,MOBILEBILL,2262,11-JUL-2025,2511.09
0690326325,SHIPRI_20053,20,MOBMRI,1171,09-JUL-2025,1173.3
3774625797,UNNAV GATE_20056,10,SM,204,17-JUL-2025,210.87
1221272000,SHIPRI_20053,22,MRI,61947,11-JUL-2025,32736.86
7590372000,JAIL CHOWRAHA_20051,10,MOBMRI,262,08-JUL-2025,291.71
2504572000,RANI MAHAL_20050,10,MOBMRI,276,07-JUL-2025,288.42
0821372000,MUNNA LAL POWER HOUSE_20049,10,SM,1568,16-JUL-2025,1853.63
9936172000,HYDEL COLONY_20202,22,SM,25794,18-JUL-2025,25561.52
2853282000,JAIL CHOWRAHA_20051,10,SM,3504,20-JUL-2025,1961.21
3430182000,SHIPRI_20053,10,MOBILEBILL,2244,03-JUL-2025,2569.89
1774013046,SHIPRI_20053,10,OCR_CORAL,455,03-JUL-2025,494.47
9734172000,SHIPRI_20053,10,MOBMRI,2677,13-JUL-2025,2814.65
1686472000,SHIPRI_20053,10,MOBMRI,1574,11-JUL-2025,1715.38
3702572000,PULIYA NO. 9_20052,10,SM,402,10-JUL-2025,446.16
8305577070,RANI MAHAL_20050,10,MOBMRI,1743,29-JUL-2025,2034.97
4976082000,MUNNA LAL POWER HOUSE_20049,10,MRI,8391,21-JUL-2025,9039.07
5699172000,RANI MAHAL_20050,10,SM,2275,08-JUL-2025,2614.88
5319472000,PULIYA NO. 9_20052,10,SM,2886,10-JUL-2025,3262.47
8381382000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,2630,13-JUL-2025,2956.23
7237543000,SHIPRI_20053,22,MRI,26427,24-JUL-2025,26427.46
4459237054,PULIYA NO. 9_20052,10,MOBMRI,4386,17-JUL-2025,3297.47
9016087457,UNNAV GATE_20056,10,MOBILEBILL,3324,30-JUL-2025,3660.84
3934172000,SHIPRI_20053,10,SM,3660,08-JUL-2025,4062.5
3931280517,SHIPRI_20053,10,SM,1466,04-JUL-2025,1712.68
7576182000,SUTI MILL_20055,10,SM,1694,12-JUL-2025,1983.91
2719544439,UNNAV GATE_20056,10,MOBMRI,1330,12-JUL-2025,1571.72
2522857721,JAIL CHOWRAHA_20051,10,MOBILEBILL,781,19-JUL-2025,928.57
1527282000,SHIPRI_20053,10,MOBMRI,4691,24-JUL-2025,2055.74
2582523001,SHIPRI_20053,20,MOBMRI,2258,15-JUL-2025,2279.69
5977182000,MUNNA LAL POWER HOUSE_20049,20,MOBMRI,7017,24-JUL-2025,6956.07
7433972000,MUNNA LAL POWER HOUSE_20049,20,MRI,9392,19-JUL-2025,9484.33
9826692486,RANI MAHAL_20050,20,SM,677,22-JUL-2025,676.26
9105472000,RANI MAHAL_20050,20,MOBMRI,1500,27-JUL-2025,2795.18
7699289908,SHIPRI_20053,10,MOBILEBILL,111,26-JUL-2025,89.06
1711282000,JAIL CHOWRAHA_20051,22,MRI,17978,18-JUL-2025,17978.43
9394772000,SHIPRI_20053,10,MRI,3819,12-JUL-2025,4214.29
0838672000,SUTI MILL_20055,10,MOBILEBILL,260,14-JUL-2025,286.84
8662772000,RANI MAHAL_20050,10,MOBILEBILL,2370,26-JUL-2025,2669.13
5864172000,RANI MAHAL_20050,10,MOBILEBILL,3365,11-JUL-2025,3744.64
5677847216,UNNAV GATE_20056,10,MOBMRI,4964,18-JUL-2025,5387.36
8876353514,RANI MAHAL_20050,10,OCR_CORAL,2969,19-JUL-2025,1383.7
9216196046,SHIPRI_20053,10,MOBMRI,5284,23-JUL-2025,2398.32
8608772000,SUTI MILL_20055,10,MOBMRI,3700,14-JUL-2025,4144.12
2112772000,RANI MAHAL_20050,20,MOBILEBILL,1753,17-JUL-2025,1755.22
7839282000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,2209,09-JUL-2025,2510.18
4521672000,SUTI MILL_20055,10,MOBMRI,1886,25-JUL-2025,2203.19
4468372000,PULIYA NO. 9_20052,10,SM,1107,08-JUL-2025,1313.6
5321972000,SHIPRI_20053,10,SM,8766,08-JUL-2025,1508.99
7394182000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,3057,15-JUL-2025,3523.02
6427543000,JAIL CHOWRAHA_20051,22,MRI,59416,14-JUL-2025,59413.88
7976572000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,758,14-JUL-2025,890.22
2405016859,RANI MAHAL_20050,10,SM,1734,11-JUL-2025,2037.5
1749572000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,3757,25-JUL-2025,4209.58
3087125135,UNNAV GATE_20056,10,MOBMRI,4200,13-JUL-2025,2187.5
9916609978,PULIYA NO. 9_20052,10,SM,219,10-JUL-2025,430.08
6245165904,UNNAV GATE_20056,10,MOBILEBILL,3602,04-JUL-2025,1960.47
2223372000,MUNNA LAL POWER HOUSE_20049,10,MRI,8976,06-JUL-2025,9625.6
6302591982,SUTI MILL_20055,20,MRI,3400,14-JUL-2025,3400.58
8229749004,MUNNA LAL POWER HOUSE_20049,10,SM,1853,09-JUL-2025,2116.49
8318272000,UNNAV GATE_20056,10,MOBILEBILL,972,25-JUL-2025,1132.33
8476372000,PULIYA NO. 9_20052,10,SM,1406,15-JUL-2025,1657.22
0201536863,UNNAV GATE_20056,10,MOBILEBILL,6884,26-JUL-2025,7421.95
1411458639,SHIPRI_20053,10,MOBMRI,5538,14-JUL-2025,5998.44
9679136205,UNNAV GATE_20056,10,MOBILEBILL,1239,05-JUL-2025,1484.43
2206384589,RANI MAHAL_20050,10,SM,1412,12-JUL-2025,1667.77
8217772000,JAIL CHOWRAHA_20051,10,MOBILEBILL,6800,13-JUL-2025,7323.21
6129072000,UNNAV GATE_20056,10,MOBILEBILL,3259,19-JUL-2025,1849.07
3710972000,MUNNA LAL POWER HOUSE_20049,10,SM,1316,24-JUL-2025,1553.47
8235972000,RANI MAHAL_20050,10,SM,2416,16-JUL-2025,2790.86
1667379494,UNNAV GATE_20056,10,MOBILEBILL,1594,13-JUL-2025,1862.47
5125451896,UNNAV GATE_20056,10,MOBILEBILL,2340,16-JUL-2025,2660.73
5680059034,SUTI MILL_20055,20,SM,3233,03-JUL-2025,3211.15
2750772000,MUNNA LAL POWER HOUSE_20049,10,MRI,2010,02-JUL-2025,2300.69
5713382000,MUNNA LAL POWER HOUSE_20049,20,,1816,02-JUL-2025,1835.46
3392772000,MUNNA LAL POWER HOUSE_20049,10,SM,4434,03-JUL-2025,4879.75
2705172000,UNNAV GATE_20056,10,SM,1905,16-JUL-2025,2228.76
2887324835,SHIPRI_20053,10,MOBILEBILL,1354,29-JUL-2025,1933.74
2292996414,SHIPRI_20053,10,MOBILEBILL,2000,21-JUL-2025,1621.22
3140282000,SHIPRI_20053,10,SM,2791,09-JUL-2025,3161.15
5305051116,SHIPRI_20053,10,SM,7466,15-JUL-2025,8053.74
1083400599,PULIYA NO. 9_20052,10,MOBMRI,5117,05-JUL-2025,1600.05
1201382000,SHIPRI_20053,10,MOBMRI,2956,27-JUL-2025,3261.69
9654694057,SUTI MILL_20055,10,SM,2106,21-JUL-2025,2406.42
2509472000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,4593,03-JUL-2025,3087.46
5926102651,SHIPRI_20053,10,MOBMRI,1090,21-JUL-2025,1320.93
4639493054,JAIL CHOWRAHA_20051,20,SM,2960,21-JUL-2025,2964.21
2453282000,SHIPRI_20053,20,SM,15581,12-JUL-2025,15663.5
8696074150,JAIL CHOWRAHA_20051,10,MOBMRI,5370,08-JUL-2025,3373.31
0885096182,JAIL CHOWRAHA_20051,22,MRI,53844,11-JUL-2025,30714.56
9114082000,UNNAV GATE_20056,10,MOBMRI,1434,18-JUL-2025,1691.42
2345469141,MUNNA LAL POWER HOUSE_20049,101,,540,07-JUL-2025,540
0473170571,RANI MAHAL_20050,20,MOBILEBILL,4604,22-JUL-2025,624.27
8133711536,UNNAV GATE_20056,10,SM,2823,22-JUL-2025,3156.9
3599182000,SUTI MILL_20055,10,SM,747,01-JUL-2025,1315.33
6815282000,JAIL CHOWRAHA_20051,20,OCR_CORAL,11017,18-JUL-2025,10922.36
7299182000,SUTI MILL_20055,10,MOBILEBILL,206,16-JUL-2025,409.2
3270619404,UNNAV GATE_20056,10,MOBMRI,158,18-JUL-2025,161.67
9332389632,SUTI MILL_20055,10,MOBMRI,1671,21-JUL-2025,1949.14
2516172000,SHIPRI_20053,10,MOBILEBILL,1373,06-JUL-2025,1432.63
1583772000,UNNAV GATE_20056,10,MOBILEBILL,1258,11-JUL-2025,1496.28
8842396740,SUTI MILL_20055,10,MOBILEBILL,4009,05-JUL-2025,4409.3
1201182000,SHIPRI_20053,10,SM,1867,18-JUL-2025,2196.12
1578272000,SHIPRI_20053,10,MOBMRI,1457,10-JUL-2025,1721.89
3080315541,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,181,09-JUL-2025,181.41
5161647993,RANI MAHAL_20050,10,MOBILEBILL,1337,15-JUL-2025,1584.17
5767217582,PULIYA NO. 9_20052,10,SM,1442,08-JUL-2025,803.15
4906372000,SUTI MILL_20055,10,MOBMRI,921,25-JUL-2025,1091.83
0263033926,RANI MAHAL_20050,20,MOBMRI,2548,28-JUL-2025,2547.39
6612472000,SHIPRI_20053,20,MOBMRI,654,11-JUL-2025,647.84
2131872000,MUNNA LAL POWER HOUSE_20049,20,SM,599,08-JUL-2025,595.26
9374065168,,22,MRB,24300,29-JUL-2025,131482.31
7885182000,SHIPRI_20053,10,SM,5265,07-JUL-2025,5746.4
8882315093,UNNAV GATE_20056,10,MOBMRI,1000,17-JUL-2025,967.88
9541975836,MUNNA LAL POWER HOUSE_20049,103,,1538,05-JUL-2025,888
5711772000,RANI MAHAL_20050,10,,484,20-JUL-2025,542.74
1985399504,SUTI MILL_20055,10,SM,306,18-JUL-2025,618.71
7074772000,SHIPRI_20053,10,MOBMRI,13200,26-JUL-2025,7165.1
4356273875,UNNAV GATE_20056,10,MOBILEBILL,645,29-JUL-2025,727.48
5262172000,SHIPRI_20053,10,SM,1957,05-JUL-2025,2283.14
9325191200,SHIPRI_20053,20,MOBMRI,2112,29-JUL-2025,2111.85
